Id,SalePrice
1793,140156.279938545
1794,144569.68007229365
1795,134247.47909043584
1796,114348.91285785293
1797,116404.14166778352
1798,120674.44786351462
1799,116587.17277520127
1800,123783.46097608077
1801,136230.55359367584
1802,139976.82077705927
1803,143411.45090119456
1804,137191.8899735691
1805,142198.54076575566
1806,123282.47240523012
1807,121122.14882773526
1808,111729.9854953273
1809,105609.19189324466
1810,125781.841194441
1811,99430.27801974268
1812,94644.6955971993
1813,122566.58929094627
1814,85986.33489774309
1815,49676.161374796735
1816,89355.68689705337
1817,108563.20378837475
1818,137831.9910147718
1819,136558.59246535285
1820,72946.74659476604
1821,107313.15633078401
1822,142857.26542067953
1823,50855.44138623166
1824,132825.7939433439
1825,125594.07172073015
1826,106933.94892504887
1827,115148.9278291288
1828,129150.39311058102
1829,120964.54496393625
1830,141925.6204853939
1831,150943.70805115157
1832,92403.66739266644
1833,137555.61782385694
1834,126343.2660109519
1835,140611.23510780866
1836,121780.86189199759
1837,94872.3628167449
1838,131190.82732235853
1839,92811.25285237006
1840,159771.33345376086
1841,159247.17301318774
1842,82762.06558165391
1843,138338.60759646125
1844,129842.48702386224
1845,133564.1861279627
1846,152074.24899035724
1847,166940.8542283894
1848,63222.755722610025
1849,98957.96482374085
1850,123229.09085890079
1851,148792.8904045792
1852,129545.64182990501
1853,135202.8579958249
1854,173131.06353219372
1855,132951.19030900756
1856,225952.03927317154
1857,145996.4013554988
1858,149829.82365427815
1859,116763.61128875914
1860,157668.77431644968
1861,115714.91857710778
1862,293745.1739984763
1863,293745.1739984763
1864,293745.1739984763
1865,312651.6682920078
1866,330713.1547103318
1867,235786.3553880356
1868,288112.2715755477
1869,199743.08977625074
1870,228084.0810009247
1871,221550.89170375132
1872,165783.05214961898
1873,240958.18829546188
1874,136323.93615284705
1875,195014.08668784003
1876,194737.97110412564
1877,205988.29100192772
1878,205822.67224827158
1879,125847.19694668837
1880,134413.81062338292
1881,244690.51070558335
1882,246266.5171179638
1883,196241.98534780976
1884,206891.22416194007
1885,241973.56909002652
1886,274476.9874679732
1887,197292.33611825664
1888,268311.5961504316
1889,156622.8905506867
1890,131532.0373569422
1891,128479.3689836511
1892,106660.1240243452
1893,126343.43376943596
1894,122446.04608472869
1895,135325.2021506244
1896,125712.51189819965
1897,135170.32381534245
1898,124663.21113631818
1899,166888.10225315113
1900,143024.71530944674
1901,164915.78256235868
1902,152281.18953762238
1903,253826.7353504861
1904,143137.64331117788
1905,183431.25029604044
1906,162102.3545377269
1907,217431.9824822699
1908,113665.45431154108
1909,135538.64803952485
1910,121741.5618856397
1911,194684.56480925766
1912,336233.50012944895
1913,148928.4245948922
1914,53708.70431326007
1915,303522.3262201138
1916,53846.89701533498
1917,255437.00938420548
1918,138465.7957845705
1919,171085.14916538718
1920,147802.78197260393
1921,415909.0150855627
1922,314162.5558992439
1923,231526.55184412366
1924,258516.3447972599
1925,212245.73954782946
1926,377328.056236631
1927,124763.78024230483
1928,150583.77891511822
1929,118743.41793354273
1930,128443.75742698603
1931,140262.83902904164
1932,125337.39917596473
1933,159453.48526752187
1934,182362.91112580028
1935,168360.306187385
1936,180962.80510036612
1937,176180.86357669617
1938,173130.09691321547
1939,256196.18179332273
1940,187289.98926878287
1941,174804.25053205853
1942,189654.42754117114
1943,209735.6558369679
1944,313395.14826425107
1945,376439.76296152885
1946,127725.33016477144
1947,320360.9589001403
1948,167832.90056625885
1949,250525.7691406774
1950,173610.9121335668
1951,244335.8749014637
1952,231825.22768781302
1953,166071.35788756088
1954,187717.90105155157
1955,136432.76843250787
1956,307154.28065644816
1957,157331.79604875145
1958,283216.0952448892
1959,139139.77436133323
1960,114326.54783967811
1961,121097.69905820613
1962,99526.13967768017
1963,103954.50921505773
1964,110117.53761016663
1965,145933.05762238393
1966,152133.78506366754
1967,291382.1645377235
1968,435007.9369324951
1969,399245.10633766657
1970,497238.4350586253
1971,448578.6576307157
1972,385261.0489229205
1973,269104.1616333386
1974,315273.8832405635
1975,513789.57183056744
1976,270594.2250039221
1977,358514.2044366035
1978,352636.2314607931
1979,368755.71265474614
1980,193536.6615047726
1981,375429.63904337015
1982,222817.80961365695
1983,205624.16727165418
1984,179575.313098579
1985,204322.4641780125
1986,215124.81377872682
1987,175357.0854797221
1988,180606.916523047
1989,191938.9875764947
1990,204371.15527521953
1991,232988.46232835198
1992,199382.32130421023
1993,175433.97126901423
1994,222106.8931662583
1995,182467.70702140345
1996,263223.6179905376
1997,336377.2029024392
1998,344558.9587235242
1999,255047.82581223416
2000,309626.5055924336
2001,266772.86840376916
2002,235635.58866929772
2003,256463.1701237632
2004,271762.0052584012
2005,227605.14593871872
2006,219989.55967304768
2007,245648.47870589598
2008,210932.8907422868
2009,188187.4881529251
2010,189602.33088491362
2011,143490.6759384939
2012,167409.68635226265
2013,181581.0696781363
2014,188268.86647407478
2015,192640.86749477548
2016,195410.80583448554
2017,199506.308202183
2018,124487.77281754189
2019,138452.69878951108
2020,113544.45817045083
2021,115430.62999378344
2022,183759.13761062856
2023,142754.74288880275
2024,251232.27898371159
2025,420921.6698960052
2026,178540.7332570178
2027,148446.32290749112
2028,159762.06991644093
2029,173443.44223210553
2030,282632.42687965214
2031,243422.40483047275
2032,282363.77256343653
2033,281288.24071380746
2034,167216.23485428517
2035,207096.64215203724
2036,204413.5945416226
2037,205852.58879928544
2038,306037.4445580188
2039,185646.3312041304
2040,338929.17391826643
2041,324795.8355880113
2042,201788.7218653515
2043,166962.62842028213
2044,185646.41777325116
2045,228718.41766140243
2046,154583.47571188584
2047,148877.93188963778
2048,138005.87278200046
2049,135240.83009749607
2050,177151.96233602686
2051,103452.16691167903
2052,127249.94812163849
2053,146519.68919815315
2054,77634.74530348898
2055,153902.1577761989
2056,132995.27151479546
2057,124302.6694104597
2058,197864.6814302171
2059,140334.14723802623
2060,162564.5834975445
2061,161742.91239362516
2062,133381.95731704967
2063,115071.51107658283
2064,142118.89701000456
2065,112734.37635303735
2066,157353.48084198582
2067,120055.23526642361
2068,133647.21572538817
2069,77547.33414751982
2070,105514.55541813307
2071,90886.20272088576
2072,131333.65607480315
2073,138423.57466150957
2074,182784.37118174718
2075,147125.34419595255
2076,123981.69068296485
2077,155402.29619761728
2078,130741.80813300943
2079,140119.96611659566
2080,126709.45736366327
2081,129756.41204420311
2082,130260.90440983755
2083,143294.32920220378
2084,114939.31786792057
2085,121221.88836977255
2086,104708.05924540313
2087,123378.2009958318
2088,96676.75750594038
2089,79849.77611617502
2090,132798.55781212987
2091,113773.27391388126
2092,115321.3788598259
2093,123322.95273413917
2094,119947.28231693694
2095,138333.4568815585
2096,71337.59796097771
2097,99135.92739750238
2098,128216.32869717285
2099,42918.87017843473
2100,93148.47608781893
2101,121307.44991591571
2102,123115.50371008764
2103,99490.04148257161
2104,126272.79514907791
2105,120331.56559542209
2106,55877.22931436356
2107,217990.447067314
2108,112941.32001234233
2109,107828.14251361854
2110,124488.7587098018
2111,150438.25325093616
2112,126014.7471050077
2113,120502.59090431398
2114,116119.14142981052
2115,163415.27464572282
2116,122436.66270773295
2117,146882.85953150401
2118,131010.7027272234
2119,107966.42784346022
2120,114995.98544646615
2121,95432.04354285942
2122,109002.59403387699
2123,82872.67910187856
2124,171468.19426094944
2125,122987.8649670956
2126,159472.3162051128
2127,142716.80905505142
2128,115887.42632949613
2129,98922.4279107462
2130,129020.72320841374
2131,146299.2957910036
2132,122616.23310871114
2133,120495.72481650078
2134,119576.01095514027
2135,100995.96477081433
2136,84153.25457663163
2137,120309.83589640041
2138,134129.3927471398
2139,147631.10886503797
2140,138769.83930732944
2141,134023.19785355276
2142,126554.66986429197
2143,134537.40409973133
2144,124629.5691499646
2145,137841.52914186192
2146,162281.6886492081
2147,149731.30198995542
2148,133123.83314318323
2149,130099.2394624399
2150,232269.42050283327
2151,113336.08724688498
2152,151978.4646260697
2153,149555.55989803883
2154,99584.24205166534
2155,133684.76377351707
2156,228952.02319799477
2157,240871.97812790982
2158,220699.94126380642
2159,194951.4862503076
2160,176119.04387003995
2161,236696.68730264367
2162,334677.18907250196
2163,368584.38848882105
2164,236558.26193186152
2165,186554.17899958533
2166,141247.39422974904
2167,221698.3319834354
2168,202880.87565003545
2169,192297.53440072722
2170,213423.6779942688
2171,145236.5237503612
2172,147684.09253980604
2173,158000.57406686607
2174,233133.2721507722
2175,307138.11752305884
2176,282314.3539262156
2177,242055.7799248189
2178,206233.85870629223
2179,144375.382200643
2180,230308.997490726
2181,187401.30202097204
2182,218492.78315428804
2183,183938.29778658468
2184,125970.93938211398
2185,119596.44031280294
2186,138192.17277647383
2187,142085.47553375812
2188,151134.3525437543
2189,204956.48994225106
2190,86556.65940703893
2191,86270.39546031493
2192,82927.46667629904
2193,98495.53976912443
2194,103192.4135600221
2195,109575.90794615247
2196,105638.41559136238
2197,120823.51116209335
2198,160049.17889926294
2199,199860.24735099848
2200,140304.49202154545
2201,142457.60048612655
2202,205949.27043811828
2203,149004.230682914
2204,176868.3189188847
2205,126473.09796597813
2206,152063.72584623616
2207,222981.07673463618
2208,246365.21374725495
2209,194873.59052240348
2210,119044.74477494787
2211,116609.19740374149
2212,113803.2733932808
2213,97073.97723841244
2214,116806.28883002649
2215,99029.70455803376
2216,128879.43990155563
2217,53646.62677770023
2218,76374.61467181046
2219,78886.02238898796
2220,67550.2159185317
2221,306466.96167935483
2222,260052.91884172222
2223,277997.32608856796
2224,212085.09000466287
2225,135740.48141856847
2226,173167.12651959437
2227,220670.3243849042
2228,263967.2741790181
2229,260470.66910406732
2230,143353.73163527515
2231,202897.97768449175
2232,180689.85709605913
2233,180460.80788766258
2234,246818.94753895118
2235,215837.0039172177
2236,259888.68722937413
2237,365392.21450715035
2238,204082.91287814043
2239,108995.88784956497
2240,158575.77896471275
2241,158394.30688956883
2242,120244.24522895375
2243,119588.62900167158
2244,102237.26284490421
2245,94868.9297021808
2246,141812.84310227222
2247,107570.25187751181
2248,126269.66311650616
2249,124549.79469955874
2250,126509.76274755549
2251,92219.28979441966
2252,156457.2223044391
2253,141776.01506989961
2254,180715.5190236344
2255,191013.66277298855
2256,181353.93188489066
2257,198280.7267883039
2258,163497.65623500766
2259,179455.5982697202
2260,183136.99603744023
2261,185440.78736696485
2262,207603.32100270342
2263,362726.3608470173
2264,453154.49361349916
2265,174333.65774181666
2266,296878.46486632497
2267,372260.1535102332
2268,395847.4455518743
2269,161169.94701945005
2270,192235.18293699325
2271,227668.05690957708
2272,198436.28295692446
2273,170912.45040503534
2274,185190.60560384783
2275,171231.7052232482
2276,198619.70547299675
2277,185327.26724413197
2278,149085.4637706587
2279,125552.85871706042
2280,117111.87259528776
2281,161410.77805570172
2282,164378.60860699875
2283,102366.54107217178
2284,108428.03058004953
2285,149683.5402785607
2286,125327.00027090042
2287,365025.5813941211
2288,258895.26450001178
2289,408394.7935933528
2290,453916.49572703906
2291,317372.49360160064
2292,424526.1686864473
2293,461018.0824738741
2294,429411.2222943395
2295,447736.4910568979
2296,330912.18421277095
2297,318461.67006118305
2298,334143.9572432962
2299,345161.2999742146
2300,325589.76950356766
2301,281231.9738928268
2302,248560.1641024593
2303,257046.1521952532
2304,249239.08911271274
2305,197016.45477350647
2306,193858.94825723002
2307,192125.14720399908
2308,232133.24793187837
2309,301099.69936654874
2310,210761.79708442275
2311,201604.58310230033
2312,180792.86157099676
2313,181688.88895919232
2314,172039.60186055733
2315,178181.28941823725
2316,190749.76854216182
2317,183847.40740978165
2318,178717.57308899195
2319,179139.6831756485
2320,185279.14124797966
2321,232841.24798591112
2322,180372.60663531348
2323,166397.02792849226
2324,171448.58077766479
2325,221149.55967084022
2326,159243.69110713614
2327,201995.2666888128
2328,212186.54553281382
2329,187810.15920056368
2330,180122.87555386784
2331,372804.98013336904
2332,425283.8849350335
2333,341964.58819009055
2334,256327.10063078837
2335,265652.96410026634
2336,323665.0365192084
2337,200151.4280144927
2338,292008.6806151006
2339,233335.64217148206
2340,374191.57110886875
2341,239314.76453334143
2342,248384.6787025409
2343,224361.29719757123
2344,227213.0341688838
2345,241902.12815074754
2346,207887.02844993412
2347,194519.95602442246
2348,240404.51244576302
2349,171769.366014291
2350,291155.1144653618
2351,245923.46337860468
2352,255421.30698596252
2353,236681.4838029316
2354,141478.55273777785
2355,140448.71918766396
2356,155045.0288397344
2357,192529.90083236928
2358,192282.5614515631
2359,134695.06144406553
2360,120625.8048953374
2361,142448.2366999392
2362,268280.50336379756
2363,131260.8404612531
2364,162884.04071978436
2365,227638.79048249414
2366,194372.91536280766
2367,223658.6668848211
2368,219264.2511126252
2369,215665.9602379854
2370,170861.26566683236
2371,172778.43963686787
2372,189196.46834013832
2373,281591.9397939616
2374,312111.8352604974
2375,230777.53339282022
2376,321320.95935436466
2377,335912.0155367749
2378,150597.46371203955
2379,193418.09888326927
2380,153337.42899187317
2381,168251.84592382403
2382,212187.0294537042
2383,221899.9422953073
2384,250058.2614711791
2385,173276.64098984274
2386,148179.52308471184
2387,139841.03925718996
2388,95407.5559590375
2389,132658.43677318498
2390,137116.8581160779
2391,134901.42804450734
2392,114001.2296565912
2393,171211.999775082
2394,145068.6793181288
2395,197369.0224630315
2396,141332.35346641715
2397,194739.5852136861
2398,128479.96047864163
2399,65851.7188542605
2400,51299.49301535993
2401,115955.60327779381
2402,138094.94479676127
2403,134450.5960714555
2404,150632.53593741622
2405,155635.7794636416
2406,142006.35454475245
2407,127872.12065566676
2408,138712.780858985
2409,123715.28523339327
2410,163221.49079354486
2411,126035.0861440371
2412,148559.52776404013
2413,133284.78891453403
2414,140335.525927609
2415,135071.32854310458
2416,124839.54401204865
2417,135626.56813681067
2418,129221.27484126894
2419,123699.12735572207
2420,130676.21766443724
2421,152607.78314413773
2422,105880.90750778404
2423,126918.10852438907
2424,149729.8410605168
2425,195285.3449633155
2426,137228.31638145456
2427,123460.03941035425
2428,169296.35128480295
2429,122443.29186866645
2430,131558.1519819089
2431,112117.91016628178
2432,141171.6175833043
2433,142318.50527057567
2434,143463.97275082133
2435,145673.7194946365
2436,107206.1082206938
2437,113228.73622582914
2438,126537.8581889066
2439,110019.12775605591
2440,119126.24199323938
2441,98576.91873365185
2442,104655.7984390542
2443,119222.01165685794
2444,123882.38028866675
2445,82100.22969649524
2446,121753.59807020969
2447,184182.7614522702
2448,127682.40006929511
2449,100815.27363199787
2450,140002.65292729545
2451,125237.30625550225
2452,194166.7241142137
2453,92365.69773464401
2454,113262.6987723987
2455,118315.37596848949
2456,128635.95046054748
2457,122452.03061635599
2458,125561.06829951763
2459,108368.9496003226
2460,142395.772247721
2461,114383.02203354225
2462,125582.79540751045
2463,123373.93201059662
2464,167283.01175841034
2465,127551.25379783162
2466,116358.80785185282
2467,144749.0456277549
2468,78174.83341546926
2469,68469.72025505552
2470,172418.14219804326
2471,196526.6019863046
2472,156314.45260525498
2473,110413.12799492374
2474,88741.14946368511
2475,234328.71337663775
2476,114498.1466053844
2477,128114.143633127
2478,152329.30358005522
2479,105217.49120170048
2480,134694.9491978029
2481,126320.71160069236
2482,134003.03834696847
2483,114155.13311137981
2484,124046.59605224471
2485,127678.72411402402
2486,143989.48165700992
2487,174017.88292933858
2488,157749.15718400633
2489,146322.04953286322
2490,141064.01773569928
2491,89902.72048514719
2492,183921.52037398488
2493,135722.142648955
2494,142191.70502938682
2495,93752.07412260579
2496,277896.67610017525
2497,147805.04890400852
2498,121882.8947348375
2499,87146.95647410121
2500,130123.68680678347
2501,133257.95483738524
2502,137769.29372069144
2503,108226.46009168316
2504,179658.09247925278
2505,214138.783557144
2506,246529.1943586326
2507,304415.32790575305
2508,242308.5134943151
2509,216907.73254864608
2510,220013.5526262946
2511,176814.58441705443
2512,206025.0050657875
2513,210786.29871989923
2514,240048.08434428665
2515,141341.58242641002
2516,163053.87718858247
2517,137389.6391536793
2518,158259.39727931403
2519,218912.17190738046
2520,199911.88215520288
2521,192268.69795630814
2522,220019.24924001383
2523,125023.26225895317
2524,132519.6489015452
2525,139706.41625709075
2526,143431.11690316058
2527,119161.01809473049
2528,126682.12249902455
2529,141678.02987330555
2530,123870.86830539617
2531,247832.12315876564
2532,224485.17240263795
2533,202777.96865225714
2534,229535.78009211287
2535,304534.0035688679
2536,222177.73393156973
2537,215896.6582881559
2538,183296.47990866506
2539,183829.7180285302
2540,177225.47158974674
2541,180725.07609008744
2542,166662.00362463886
2543,129357.9650379438
2544,114435.12131312324
2545,131074.86364973494
2546,127899.08202243234
2547,135256.86644204787
2548,144887.12114741447
2549,156584.15701788262
2550,173232.32991131447
2551,131912.0284984203
2552,126832.55525735275
2553,82087.19532021468
2554,117939.98133992625
2555,120842.47660394238
2556,98649.58703560432
2557,110721.72131429051
2558,149702.45713385273
2559,144226.33206603592
2560,150920.06099570892
2561,150713.0186181458
2562,131512.37419943145
2563,153207.17887749537
2564,199982.6357158159
2565,124138.71852103525
2566,160843.51965373775
2567,151534.07525697575
2568,189589.01430653574
2569,188911.83049269393
2570,118184.25949740311
2571,186621.93725338485
2572,150108.14623069626
2573,217038.22339061016
2574,279343.1076902343
2575,121161.94776473951
2576,124469.68516746761
2577,137056.42267280287
2578,92917.81630691137
2579,63115.02545889079
2580,122394.05775214569
2581,127594.07926154563
2582,109648.25139068122
2583,284718.72622231295
2584,157889.59447721293
2585,172014.8195103664
2586,195439.7358368449
2587,185028.64215894742
2588,148858.8544590647
2589,138150.62693997775
2590,238535.02532457057
2591,247881.15633011024
2592,220888.55311053104
2593,264777.16587515606
2594,186027.32420492618
2595,208545.9607576576
2596,312172.17149947555
2597,183229.97403488512
2598,290298.9304884091
2599,323449.6339499021
2600,138009.42319379922
2601,142448.02527600512
2602,81305.54475882156
2603,88294.33641343396
2604,85086.78776230982
2605,77026.67619042862
2606,143078.87325843584
2607,191343.2292818741
2608,191787.3291846697
2609,158407.07020508804
2610,109618.37662411532
2611,108301.5776478654
2612,154107.0968572889
2613,127763.10094355943
2614,126578.32728870068
2615,156876.9211070476
2616,137461.69464769252
2617,156158.81424061747
2618,180845.14981263535
2619,202160.0893662442
2620,189023.22240480536
2621,174997.0627078058
2622,183103.0580276592
2623,242942.32838693057
2624,288023.41469350806
2625,302223.86328308657
2626,168400.40878353646
2627,169704.27116429797
2628,505830.9233436145
2629,484519.66233504296
2630,334563.2658664086
2631,470952.14019267214
2632,455786.0651977672
2633,318447.3505809939
2634,409593.9614309765
2635,158565.0119988017
2636,189855.6424202562
2637,170183.41831314808
2638,274300.96826818504
2639,190293.70200607536
2640,163012.28070096084
2641,110658.62839656748
2642,163002.74799459663
2643,98347.02049833507
2644,127968.5756054845
2645,100175.05706023116
2646,97596.15628327013
2647,105131.54971128912
2648,148532.17570173787
2649,141878.84561017813
2650,146081.87034804685
2651,147471.29928264645
2652,434843.18764464994
2653,246721.93468228303
2654,249575.8418804787
2655,384238.5932130199
2656,314998.67591459234
2657,350292.66442290443
2658,295977.746234247
2659,302522.84532560746
2660,364300.8580572956
2661,361837.48466658883
2662,351337.7732979189
2663,289449.155760136
2664,288344.6565474718
2665,341817.29637572146
2666,317641.67947729887
2667,170130.08331219928
2668,180667.70324169504
2669,182072.5355949903
2670,271885.04042027926
2671,183465.12469298567
2672,204992.08598844393
2673,208814.46669937015
2674,209845.17927100888
2675,166649.7344254677
2676,188555.59979909981
2677,183535.90107602347
2678,253017.6381616427
2679,283421.36034006777
2680,279719.4187604806
2681,446230.9792226785
2682,319652.86195892224
2683,516918.1644053326
2684,316101.15829121147
2685,321845.0365828557
2686,276972.0877273206
2687,316820.3762138075
2688,223866.4769964822
2689,197138.2973473609
2690,494164.21618055116
2691,191745.24916910083
2692,138867.16795242135
2693,183968.2669537043
2694,142563.09359688457
2695,193309.66752550495
2696,186338.0541853459
2697,181274.60989613523
2698,198227.38723991127
2699,179789.11900910633
2700,162801.17188943858
2701,154472.39367055733
2702,121498.49105758
2703,131144.16962380303
2704,141169.74291909838
2705,120724.39810586146
2706,115452.77777656629
2707,132344.28805660407
2708,132564.09954993858
2709,99667.93797542942
2710,122155.76024516873
2711,320640.76817553374
2712,365194.0074602837
2713,171147.89012780064
2714,153006.49321070992
2715,176881.69550643573
2716,155231.4396115259
2717,172711.33046383687
2718,233349.28491925512
2719,163627.77124456567
2720,178799.0641862291
2721,136303.5390222838
2722,151304.91813212133
2723,155174.45728659476
2724,128201.79098978601
2725,133676.49675875308
2726,141422.60206262532
2727,183567.38617275908
2728,162075.9043462812
2729,140678.8923144348
2730,143295.931217336
2731,133872.8714741319
2732,123821.53746239886
2733,152468.42668016435
